Indeed Job Search,android.permission.ACCESS_WIFI_STATE,true,
Indeed Job Search,android.permission.READ_EXTERNAL_STORAGE,false,
Indeed Job Search,com.google.android.c2dm.permission.RECEIVE,true,
Indeed Job Search,android.permission.WRITE_EXTERNAL_STORAGE,false,
com.qualcomm.qti.smcinvokepkgmgr,android.permission.RECEIVE_BOOT_COMPLETED,true,
Downloads,android.permission.REMOVE_TASKS,true,
Downloads,android.permission.FOREGROUND_SERVICE,true,
Downloads,android.permission.WAKE_LOCK,true,
Downloads,android.permission.CACHE_CONTENT,true,
Downloads,android.permission.MANAGE_DOCUMENTS,true,
Downloads,android.permission.GET_APP_GRANTED_URI_PERMISSIONS,true,
Downloads,android.permission.FORCE_PERSISTABLE_URI_PERMISSIONS,true,
Downloads,android.permission.RECEIVE_BOOT_COMPLETED,true,
Downloads,android.permission.SET_PREFERRED_APPLICATIONS,true,
External Storage,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,true,
External Storage,android.permission.READ_EXTERNAL_STORAGE,true,
External Storage,android.permission.WRITE_MEDIA_STORAGE,true,
External Storage,android.permission.WRITE_EXTERNAL_STORAGE,true,
QRCode,android.permission.CALL_PHONE,false,
QRCode,android.permission.VIBRATE,true,
QRCode,com.android.vending.BILLING,true,
QRCode,android.permission.RECEIVE_BOOT_COMPLETED,true,
QRCode,android.permission.WRITE_EXTERNAL_STORAGE,false,
QRCode,com.qrcodereader.qrscanbarecode.qrcode2018.permission.C2D_MESSAGE,true,
QRCode,android.permission.ACCESS_FINE_LOCATION,false,
QRCode,android.permission.CHANGE_WIFI_STATE,true,
QRCode,android.permission.INTERNET,true,
QRCode,android.permission.ACCESS_NETWORK_STATE,true,
QRCode,android.permission.WAKE_LOCK,true,
QRCode,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,true,
QRCode,android.permission.ACCESS_WIFI_STATE,true,
QRCode,android.permission.CAMERA,false,
QRCode,android.permission.READ_EXTERNAL_STORAGE,false,
QRCode,com.google.android.c2dm.permission.RECEIVE,true,
HTML Viewer,android.permission.READ_EXTERNAL_STORAGE,false,
WhatsApp,com.whatsapp.sticker.READ,true,
WhatsApp,android.permission.INSTALL_SHORTCUT,false,
WhatsApp,com.whatsapp.permission.BROADCAST,true,
WhatsApp,android.permission.ACCESS_COARSE_LOCATION,true,
WhatsApp,com.sec.android.provider.badge.permission.WRITE,false,
WhatsApp,android.permission.WAKE_LOCK,true,
WhatsApp,android.permission.ACCESS_WIFI_STATE,true,
WhatsApp,android.permission.MANAGE_ACCOUNTS,true,
WhatsApp,com.google.android.c2dm.permission.RECEIVE,true,
WhatsApp,android.permission.RECORD_AUDIO,true,
WhatsApp,android.permission.REQUEST_INSTALL_PACKAGES,false,
WhatsApp,android.permission.BROADCAST_STICKY,true,
WhatsApp,android.permission.READ_SYNC_STATS,true,
WhatsApp,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,false,
WhatsApp,android.permission.CHANGE_WIFI_STATE,true,
WhatsApp,android.permission.INTERNET,true,
WhatsApp,android.permission.GET_TASKS,true,
WhatsApp,com.whatsapp.permission.MAPS_RECEIVE,true,
WhatsApp,android.permission.READ_CONTACTS,true,
WhatsApp,android.permission.GET_ACCOUNTS,true,
WhatsApp,android.permission.READ_SYNC_SETTINGS,true,
WhatsApp,com.sonyericsson.home.permission.BROADCAST_BADGE,false,
WhatsApp,com.htc.launcher.permission.READ_SETTINGS,false,
WhatsApp,android.permission.AUTHENTICATE_ACCOUNTS,true,
WhatsApp,android.permission.FOREGROUND_SERVICE,true,
WhatsApp,android.permission.READ_PROFILE,true,
WhatsApp,android.permission.NFC,true,
WhatsApp,android.permission.RECEIVE_BOOT_COMPLETED,true,
WhatsApp,android.permission.WRITE_EXTERNAL_STORAGE,true,
WhatsApp,com.huawei.android.launcher.permission.WRITE_SETTINGS,false,
WhatsApp,android.permission.ACCESS_FINE_LOCATION,true,
WhatsApp,com.android.launcher.permission.UNINSTALL_SHORTCUT,true,
WhatsApp,com.whatsapp.permission.C2D_MESSAGE,true,
WhatsApp,android.permission.MANAGE_OWN_CALLS,true,
WhatsApp,com.sec.android.provider.badge.permission.READ,false,
WhatsApp,android.permission.ACCESS_NETWORK_STATE,true,
WhatsApp,android.permission.USE_FINGERPRINT,true,
WhatsApp,android.permission.WRITE_CONTACTS,true,
WhatsApp,com.android.launcher.permission.INSTALL_SHORTCUT,true,
